root_id,primary_type,class,nt_type,group
720575940611473587,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611548821,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611578074,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611586453,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611592154,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611597795,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611644825,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611657881,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611660714,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611664281,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611669145,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611669674,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611686629,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611704813,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611802330,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611810531,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611903601,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611985448,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940611987240,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940611988008,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612031411,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612067034,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612079853,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612091601,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612111346,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612194983,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612196589,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612231282,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612287283,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612337203,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612339810,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612344293,KCab,Kenyon_Cell,ACH,MB_CA
720575940612356904,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612435198,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612435454,KCab,Kenyon_Cell,ACH,MB_CA
720575940612436264,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612473128,KCab,Kenyon_Cell,ACH,MB_CA
720575940612572670,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940612602163,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612613551,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612664482,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612668018,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612706706,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612725906,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612728466,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612765846,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612778646,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612896106,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612910486,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612924054,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940612924522,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940612930710,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613023911,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613156067,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613224446,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613248479,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613272799,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940613284063,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613315309,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613317738,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613353538,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613386050,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613400785,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613421890,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613434178,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613442154,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613478422,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613501855,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613532831,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613532979,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613540767,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613563187,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940613593503,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613681458,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613684906,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613764364,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613799436,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613909555,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613920159,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940613939090,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940613941042,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613961403,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940613977041,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940614010419,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614027059,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614027074,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614033932,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614109506,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614115515,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614121147,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614130482,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614132667,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614143942,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614148283,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614183786,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614184204,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614186602,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614251670,KCab,Kenyon_Cell,ACH,MB_CA
720575940614252967,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614285254,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614354619,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614393250,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614404288,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614412946,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614428722,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614484626,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614502128,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614534367,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614586418,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614625211,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614635666,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614667926,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614744991,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940614749883,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614761026,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614769567,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940614772383,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940614783042,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
